ID,Type,SKU,Name,Published,Description,Date sale price starts,Date sale price ends,Tax status,Regular price,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s)
796,simple,core-365,Microsoft 70-331: Core Solutions of SharePoint Server,1,"Introducing Microsoft 70-331: Core Solutions of SharePoint Server, the comprehensive certification program designed to equip professionals with the skills and knowledge to deploy and manage SharePoint Server environments. If you're interested in becoming a proficient SharePoint administrator or looking to enhance your skills in collaboration and content management, this training program is essential for your career growth.
\n
\nMicrosoft 70-331 focuses on the core concepts and tasks involved in deploying and managing SharePoint Server. With this certification, you'll gain expertise in configuring SharePoint farms, managing web applications and site collections, implementing service applications, and securing SharePoint environments. You'll also learn about business connectivity services, enterprise content management, and implementing social features in SharePoint.
\n
\nBy obtaining the Microsoft 70-331 certification, you'll demonstrate your proficiency in SharePoint administration, making you a valuable asset to organizations seeking to enhance collaboration and streamline content management. Whether you're responsible for managing SharePoint sites, configuring search functionality, or implementing business processes, this certification validates your ability to leverage the full potential of SharePoint Server.
\n
\nInvest in your professional growth and join the ranks of skilled SharePoint administrators with Microsoft 70-331. Unlock the knowledge and skills needed to deploy and manage SharePoint Server environments, enabling organizations to improve collaboration, streamline content management, and enhance business processes. Take the first step towards a rewarding career in SharePoint administration and stay ahead in the digital era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/70-331.jpg,Duration,7 Hours 31 Minutes,Videos,75 Course Videos,Question,49 Test Questions
797,simple,mcse-413-365,Microsoft 70-413: Designing and Implementing a Server Infrastructure,1,"Introducing Microsoft 70-413: Designing and Implementing a Server Infrastructure, the comprehensive certification program designed to equip professionals with the skills and knowledge to design and deploy efficient server infrastructures. If you're interested in becoming a proficient server infrastructure designer or looking to enhance your skills in planning and implementing server environments, this training program is essential for your career growth.
\n
\nMicrosoft 70-413 focuses on the core concepts and tasks involved in designing and implementing server infrastructures. With this certification, you'll gain expertise in designing server infrastructure, planning and deploying server roles and features, implementing network services, and ensuring high availability and disaster recovery. You'll also learn about server virtualization, storage solutions, and security considerations in server environments.
\n
\nBy obtaining the Microsoft 70-413 certification, you'll demonstrate your proficiency in designing and implementing server infrastructures, making you a valuable asset to organizations seeking to optimize their IT infrastructure. Whether you're responsible for planning and deploying physical or virtual servers, configuring network services, or ensuring data security and availability, this certification validates your ability to design and implement efficient and reliable server environments.
\n
\nInvest in your professional growth and join the ranks of skilled server infrastructure designers with Microsoft 70-413. Unlock the knowledge and skills needed to design and implement server infrastructures, enabling organizations to optimize their IT environments, enhance operational efficiency, and ensure data integrity. Take the first step towards a rewarding career in server infrastructure design and stay ahead in the digital era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/70-413.jpg,Duration,5 Hours 3 Minutes,Videos,75 Course Videos,Question,60 Test Questions
798,simple,quickbooks-2020,Quickbooks Online Training,1,"Introducing QuickBooks Online Training, the comprehensive program designed to empower individuals and businesses with the skills and knowledge to efficiently manage their financial records and streamline their accounting processes. If you're looking to gain mastery over QuickBooks Online or seeking to enhance your bookkeeping skills, this training program is essential for your professional growth.
\n
\nQuickBooks Online Training covers everything you need to know to effectively use QuickBooks Online for your accounting needs. From setting up your company file and chart of accounts to managing invoices, expenses, and payroll, this course provides step-by-step guidance on utilizing QuickBooks Online's robust features. You'll learn how to track income and expenses, reconcile bank accounts, generate financial reports, and manage your cash flow seamlessly.
\n
\nBy enrolling in QuickBooks Online Training, you'll gain the skills that are highly valued in today's business world. QuickBooks Online is a leading cloud-based accounting software used by individuals, small businesses, and accounting professionals worldwide. With this training, you'll be equipped to navigate the platform with ease, accurately track your finances, and make informed financial decisions for your business.
\n
\nInvest in your professional growth and streamline your financial management with QuickBooks Online Training. Whether you're a small business owner, self-employed professional, or aspiring bookkeeper, this course offers the knowledge and practical skills needed to excel in managing your finances. Join thousands of satisfied learners and unlock the full potential of QuickBooks Online today.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/quickbooks-online-2020.jpg,Duration,2 Hours 55 Minutes,Videos,75 Course Videos,Question,74 Test Questions
799,simple,ms-70-410-365,Microsoft 70-410: Installing and Configuring Windows Server,1,"Introducing Microsoft 70-410: Installing and Configuring Windows Server, the comprehensive certification program designed to equip professionals with the skills and knowledge to install and configure Windows Server environments. If you're interested in becoming a proficient Windows Server administrator or looking to enhance your skills in managing server infrastructure, this training program is essential for your career growth.
\n
\nMicrosoft 70-410 focuses on the core concepts and tasks involved in installing and configuring Windows Server. With this certification, you'll gain expertise in tasks such as installing and configuring Windows Server, managing server roles and features, configuring Hyper-V, implementing storage solutions, and securing server environments. You'll also learn about active directory domain services, group policies, and implementing network services.
\n
\nBy obtaining the Microsoft 70-410 certification, you'll demonstrate your proficiency in installing and configuring Windows Server, making you a valuable asset to organizations seeking to optimize their server infrastructure. Whether you're responsible for deploying and managing physical or virtual servers, configuring network services, or implementing security measures, this certification validates your ability to ensure the stability and reliability of Windows Server environments.
\n
\nInvest in your professional growth and join the ranks of skilled Windows Server administrators with Microsoft 70-410. Unlock the knowledge and skills needed to install and configure Windows Server environments, enabling organizations to enhance their IT infrastructure, improve operational efficiency, and ensure data security. Take the first step towards a rewarding career in Windows Server administration and stay ahead in the digital era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/70-410.jpg,Duration,22 Hours 19 Minutes,Videos,76 Course Videos,Question,56 Test Questions
800,simple,ms-70-742,Microsoft 70-742: Windows Server,1,"Introducing Microsoft 70-742: Windows Server, the comprehensive certification program designed to equip professionals with the skills and knowledge to manage identity and access in Windows Server environments. If you're interested in becoming a proficient Windows Server administrator or looking to enhance your skills in managing security and authentication, this training program is essential for your career growth.
\n
\nMicrosoft 70-742 focuses on the core concepts and tasks involved in managing identity and access in Windows Server environments. With this certification, you'll gain expertise in tasks such as configuring Active Directory, implementing Group Policy, managing user accounts and permissions, and implementing security measures. You'll also learn about identity federation, certificate services, and implementing advanced security features.
\n
\nBy obtaining the Microsoft 70-742 certification, you'll demonstrate your proficiency in managing identity and access in Windows Server, making you a valuable asset to organizations seeking to strengthen their security infrastructure. Whether you're responsible for managing user accounts, implementing access controls, or ensuring compliance with security policies, this certification validates your ability to protect sensitive information and ensure secure access to resources.
\n
\nInvest in your professional growth and join the ranks of skilled Windows Server administrators with Microsoft 70-742. Unlock the knowledge and skills needed to manage identity and access in Windows Server environments, enabling organizations to enhance their security posture, streamline user management, and protect critical resources. Take the first step towards a rewarding career in Windows Server administration and stay ahead in the digital era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/70-742.jpg,Duration,20 Hours 57 Minutes,Videos,76 Course Videos,Question,243 Test Questions
801,simple,microsoft-sql-2019=data-analysis,Microsoft SQL Server 2019 - Introduction to Data Analysis Course,1,"Introducing the Microsoft SQL Server 2019 - Introduction to Data Analysis Course, a comprehensive training program designed to equip individuals with the skills and knowledge to harness the power of data analysis using SQL Server 2019. If you're interested in unlocking insights from your data or seeking to enhance your data analysis skills, this course is essential for your professional growth.
\n
\nThe Microsoft SQL Server 2019 - Introduction to Data Analysis Course covers everything you need to know to effectively analyze data using SQL Server. From understanding the fundamentals of data analysis to querying databases, creating reports, and visualizing data, this course provides a step-by-step learning journey. You'll learn how to write SQL queries to retrieve and filter data, perform aggregations, and manipulate data to derive meaningful insights.
\n
\nBy enrolling in the Microsoft SQL Server 2019 - Introduction to Data Analysis Course, you'll gain skills highly valued in today's data-driven world. SQL Server is a leading relational database management system used by organizations worldwide. With this course, you'll be equipped to analyze data efficiently, make data-driven decisions, and contribute to organizational success.
\n
\nInvest in your professional growth and join thousands of satisfied learners who have unlocked the power of data analysis with the Microsoft SQL Server 2019 - Introduction to Data Analysis Course. Whether you're a business analyst, data professional, or aspiring data scientist, this course offers the knowledge and practical skills needed to excel in data analysis. Unlock the full potential of your data and take the first step towards a rewarding career in data analysis and decision-making.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/sql-2019-data-analysis.jpg,Duration,13 Hours 58 Minutes,Videos,77 Course Videos,Question,75 Test Questions
802,simple,adobe-stock,Adobe Stock Training,1,"Adobe Stock is a powerful tool for creative professionals who need high-quality images, graphics, and videos for their projects. With Adobe Stock, users can access millions of assets from a single platform, making it easy to find the perfect visual content for any project.
\n
\nOne of the biggest benefits of using Adobe Stock is the integration with other Adobe Creative Cloud apps, such as Photoshop, Illustrator, and InDesign. This means that users can search for and license assets directly within their favorite design tools, making the process of finding and using visual content seamless and efficient.
\n
\nAnother advantage of Adobe Stock is the quality of the assets available. All images, graphics, and videos are professionally curated and reviewed to ensure that they meet high standards of quality and relevance. This means that users can be confident that the assets they choose will look great in their designs and help them achieve their creative vision.
\n
\nOverall, Adobe Stock is an essential tool for any creative professional who needs access to high-quality visual content. With its powerful search capabilities, seamless integration with other Adobe apps, and curated selection of assets, Adobe Stock makes it easy to find and use the perfect visual content for any project.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/04/adobe-stock.jpg,Duration,1 Hour 49 Minutes,Videos,8 Course Videos,Question,21 Test Questions
803,simple,ms-70-741,Microsoft 70-741: Windows Server,1,"Introducing Microsoft 70-741: Windows Server, the comprehensive certification program designed to equip professionals with the skills and knowledge to implement networking features and solutions in Windows Server environments. If you're interested in becoming a proficient Windows Server administrator or looking to enhance your skills in managing network infrastructure, this training program is essential for your career growth.
\n
\nMicrosoft 70-741 focuses on the core concepts and tasks involved in implementing networking features in Windows Server environments. With this certification, you'll gain expertise in tasks such as implementing DHCP and DNS, configuring IP addressing and routing, implementing virtual private networks (VPNs), and securing network connections. You'll also learn about implementing advanced networking features such as software-defined networking (SDN) and network load balancing.
\n
\nBy obtaining the Microsoft 70-741 certification, you'll demonstrate your proficiency in implementing networking solutions in Windows Server, making you a valuable asset to organizations seeking to optimize their network infrastructure. Whether you're responsible for managing network services, ensuring network connectivity, or implementing security measures, this certification validates your ability to design and implement efficient and reliable network solutions.
\n
\nInvest in your professional growth and join the ranks of skilled Windows Server administrators with Microsoft 70-741. Unlock the knowledge and skills needed to implement networking features and solutions in Windows Server environments, enabling organizations to enhance their network performance, security, and scalability. Take the first step towards a rewarding career in Windows Server administration and stay ahead in the digital era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/70-741.jpg,Duration,21 Hours 13 Minutes,Videos,81 Course Videos,Question,238 Test Questions
804,simple,query-365,Microsoft 70-461: Querying SQL Server,1,"Introducing Microsoft 70-461: Querying SQL Server, the comprehensive certification program designed to equip individuals with the skills and knowledge to effectively query and retrieve data from SQL Server databases. If you're interested in becoming a proficient SQL developer or looking to enhance your skills in database querying and manipulation, this training program is essential for your career growth.
\n
\nMicrosoft 70-461 focuses on the core concepts and tasks involved in querying SQL Server databases. With this certification, you'll gain expertise in writing SQL queries, retrieving and manipulating data, creating and modifying database objects, and implementing stored procedures and functions. You'll also learn about optimizing query performance, implementing error handling, and working with XML and JSON data.
\n
\nBy obtaining the Microsoft 70-461 certification, you'll demonstrate your proficiency in querying SQL Server databases, making you a valuable asset to organizations seeking to efficiently manage and extract insights from their data. Whether you're responsible for developing database solutions, analyzing data, or troubleshooting query performance, this certification validates your ability to harness the power of SQL Server to meet business requirements.
\n
\nInvest in your professional growth and join the ranks of skilled SQL developers with Microsoft 70-461. Unlock the knowledge and skills needed to query and retrieve data from SQL Server databases, enabling organizations to make informed decisions, improve data analysis, and enhance operational efficiency. Take the first step towards a rewarding career in SQL development and stay ahead in the data-driven era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/70-461.jpg,Duration,12 Hours 22 Minutes,Videos,84 Course Videos,Question,53 Test Questions
805,simple,ccna-voice-365,Cisco Voice 640-461,1,"Introducing Cisco Voice 640-461, the comprehensive certification program designed to equip professionals with the skills and knowledge to implement and manage voice communication solutions using Cisco Unified Communications Manager (CUCM). If you're interested in becoming a proficient voice engineer or looking to enhance your skills in designing and deploying voice networks, this training program is essential for your career growth.
\n
\nCisco Voice 640-461 focuses on the core concepts and tasks involved in implementing voice communication solutions. With this certification, you'll gain expertise in configuring CUCM, managing endpoints and users, implementing voice messaging, and troubleshooting voice network issues. You'll also learn about integrating voice networks with other collaboration tools and ensuring quality of service (QoS) for voice traffic.
\n
\nBy obtaining the Cisco Voice 640-461 certification, you'll demonstrate your proficiency in implementing voice communication solutions using Cisco technologies, making you a valuable asset to organizations seeking to enhance their communication and collaboration capabilities. Whether you're responsible for designing and deploying voice networks, managing IP telephony systems, or troubleshooting voice-related issues, this certification validates your ability to ensure reliable and efficient voice communication.
\n
\nInvest in your professional growth and join the ranks of skilled voice engineers with Cisco Voice 640-461. Unlock the knowledge and skills needed to implement and manage voice communication solutions using Cisco Unified Communications Manager, enabling organizations to improve collaboration, enhance customer service, and streamline communication workflows. Take the first step towards a rewarding career in voice engineering and stay ahead in the digital era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/04/640-461.jpg,Duration,14 Hours 25 Minutes,Videos,84 Course Videos,Question,57 Test Questions
806,simple,cisco-210-060-365,Cisco 210-060 - Collaboration Devices,1,"Introducing Cisco 210-060 - Collaboration Devices, the comprehensive certification program designed to equip professionals with the skills and knowledge to configure and support collaboration devices in a Cisco Unified Communications Manager (CUCM) environment. If you're interested in becoming a proficient collaboration engineer or looking to enhance your skills in managing communication devices, this training program is essential for your career growth.
\n
\nCisco 210-060 focuses on the core concepts and tasks involved in configuring and supporting collaboration devices. With this certification, you'll gain expertise in tasks such as configuring IP phones, setting up voicemail, managing video endpoints, and troubleshooting common device issues. You'll also learn about Cisco Unified Communications solutions, call control protocols, and integration with other collaboration applications.
\n
\nBy obtaining the Cisco 210-060 certification, you'll demonstrate your proficiency in configuring and supporting collaboration devices in a Cisco Unified Communications Manager environment, making you a valuable asset to organizations seeking to optimize their communication and collaboration infrastructure. Whether you're responsible for deploying and managing IP phones, configuring voice messaging systems, or resolving device-related issues, this certification validates your ability to ensure seamless and reliable communication.
\n
\nInvest in your professional growth and join the ranks of skilled collaboration engineers with Cisco 210-060. Unlock the knowledge and skills needed to configure and support collaboration devices, enabling organizations to enhance communication, collaboration, and productivity. Take the first step towards a rewarding career in collaboration engineering and stay ahead in the digital era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/04/210-060.jpg,Duration,18 Hours 36 Minutes,Videos,87 Course Videos,Question,240 Test Questions
807,simple,security-plus-601-2022,CompTIA Security+ Training ( SY0-601 ) Certification Course,1,"Introducing the CompTIA Security+ Training (SY0-601) Certification Course, a comprehensive program designed to equip individuals with the skills and knowledge to excel in the field of cybersecurity. If you're interested in a rewarding career in cybersecurity or looking to enhance your skills in protecting systems and data, this training course is essential for your professional growth.
\n
\nThe CompTIA Security+ Training (SY0-601) Certification Course covers a wide range of topics essential for understanding and implementing effective cybersecurity measures. From threat assessment and vulnerability management to network security and cryptography, this course provides in-depth knowledge and practical skills to protect against various security threats. You'll learn about securing networks, identifying potential risks, implementing access controls, and responding to security incidents.
\n
\nBy enrolling in the CompTIA Security+ Training (SY0-601) Certification Course, you'll gain the foundational knowledge and skills highly sought-after in the cybersecurity industry. CompTIA Security+ is an industry-recognized certification that validates your expertise in securing systems and networks. With this course, you'll be equipped to identify and mitigate security risks, protect against cyber threats, and contribute to the overall security posture of organizations.
\n
\nInvest in your professional growth and join the ranks of skilled cybersecurity professionals with the CompTIA Security+ Training (SY0-601) Certification Course. Unlock the knowledge and skills needed to excel in protecting systems and data, enabling organizations to safeguard their digital assets and maintain a secure environment. Take the first step towards a rewarding career in cybersecurity and stay ahead in the ever-evolving world of digital threats.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/04/comptia-security-plus-601.jpg,Duration,14 Hours 4 Minutes,Videos,91 Course Videos,Question,100 Test Questions
809,simple,mcsa-685-365,"Microsoft 70-685 Pro: Windows 7, Enterprise Desktop Support Technician",1,"Introducing Microsoft 70-685 Pro: Windows 7, Enterprise Desktop Support Technician, the comprehensive certification program designed to equip professionals with the skills and knowledge to support and troubleshoot Windows 7 desktop environments in an enterprise setting. If you're interested in becoming a proficient desktop support technician or looking to enhance your skills in managing Windows 7 devices, this training program is essential for your career growth.
\n
\nMicrosoft 70-685 focuses on the core concepts and tasks involved in supporting and troubleshooting Windows 7 desktops. With this certification, you'll gain expertise in tasks such as deploying Windows 7, configuring hardware and software, managing user profiles and permissions, and troubleshooting common desktop issues. You'll also learn about enterprise-level desktop management, remote access, and security considerations.
\n
\nBy obtaining the Microsoft 70-685 certification, you'll demonstrate your proficiency in supporting Windows 7 desktops in an enterprise environment, making you a valuable asset to organizations seeking to ensure the smooth operation and user satisfaction of their desktop infrastructure. Whether you're responsible for resolving technical issues, implementing desktop policies, or assisting users with their desktop needs, this certification validates your ability to provide efficient and effective desktop support.
\n
\nInvest in your professional growth and join the ranks of skilled desktop support technicians with Microsoft 70-685. Unlock the knowledge and skills needed to support and troubleshoot Windows 7 desktop environments, enabling organizations to enhance productivity, minimize downtime, and ensure a seamless user experience. Take the first step towards a rewarding career in desktop support and stay ahead in the digital era.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/70-685.jpg,Duration,14 Hours 20 Minutes,Videos,96 Course Videos,Question,58 Test Questions
811,simple,osha,OSHA Training,1,"Introducing OSHA Training, the comprehensive program designed to educate individuals and organizations on workplace safety regulations and practices set forth by the Occupational Safety and Health Administration (OSHA). If you're looking to create a safe and compliant work environment or seeking to enhance your knowledge in occupational safety, this training program is essential for your professional growth.
\n
\nOSHA Training covers a wide range of topics related to workplace safety, including hazard identification, injury prevention, emergency preparedness, and regulatory compliance. This training program provides in-depth knowledge of OSHA standards, guidelines, and best practices to ensure the well-being of employees and compliance with legal requirements. You'll learn how to assess workplace hazards, implement safety protocols, and create a culture of safety within your organization.
\n
\nBy enrolling in OSHA Training, you'll gain the necessary skills and expertise to promote a safe and healthy work environment. OSHA compliance is crucial for employers and employees alike, as it helps prevent accidents, injuries, and potential legal issues. With this training, you'll be equipped to implement safety measures, conduct risk assessments, and effectively communicate safety guidelines to ensure the well-being of your workforce.
\n
\nInvest in workplace safety and join the ranks of organizations committed to providing a safe and healthy work environment with OSHA Training. Unlock the knowledge and skills needed to comply with OSHA regulations, reduce workplace incidents, and foster a culture of safety. Take the first step towards creating a safer workplace and staying ahead in occupational safety.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/osha.jpg,Duration,2 Hours 25 Minutes,Videos,5 Course Videos,Question,10 Test Questions
812,simple,hipaa,HIPAA Training Course -  Fraud and Abuse,1,"Introducing the HIPAA Training Course - Fraud and Abuse, the comprehensive program designed to educate healthcare professionals and organizations on preventing and detecting fraudulent activities in accordance with the Health Insurance Portability and Accountability Act (HIPAA). If you work in the healthcare industry or handle protected health information, this training course is essential for your compliance and risk management efforts.
\n
\nThe HIPAA Training Course - Fraud and Abuse focuses on understanding the laws and regulations related to fraud and abuse in healthcare settings. With this course, you'll gain knowledge of common fraudulent practices, such as billing fraud, kickbacks, and false claims, and how to identify and prevent them. You'll also learn about the legal implications of fraud and abuse, the role of compliance programs, and the importance of reporting suspected violations.
\n
\nBy enrolling in the HIPAA Training Course - Fraud and Abuse, you'll acquire the skills and expertise necessary to protect patient privacy, maintain data integrity, and adhere to ethical standards in healthcare. Compliance with HIPAA regulations is essential for healthcare organizations to ensure the confidentiality, availability, and integrity of patient information. This course will equip you with the knowledge to recognize and mitigate fraudulent activities, ultimately safeguarding the trust patients place in the healthcare system.
\n
\nInvest in your professional growth and join the ranks of healthcare professionals committed to preventing fraud and abuse with the HIPAA Training Course - Fraud and Abuse. Unlock the knowledge and skills needed to comply with HIPAA regulations, identify potential fraudulent activities, and implement effective prevention strategies. Take the first step towards maintaining integrity and trust in the healthcare industry and stay ahead in the ever-evolving landscape of healthcare compliance.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/hipaa.jpg,Duration,4 Hrs 3 Min,Videos,5 Course Videos,Question,14 Test Questions
813,simple,harassment,Harassment in the Workplace - Compliance Training,1,"Introducing Harassment in the Workplace - Compliance Training, the comprehensive program designed to educate individuals and organizations on preventing and addressing workplace harassment. If you're committed to fostering a respectful and inclusive work environment or seeking to enhance your knowledge of harassment prevention, this training course is essential for your professional growth.
\n
\nHarassment in the Workplace - Compliance Training covers a wide range of topics related to identifying, preventing, and addressing workplace harassment. This course provides in-depth knowledge of various forms of harassment, including sexual harassment, discrimination, and hostile work environments. You'll learn about legal obligations, company policies, and best practices for creating a safe and respectful workplace.
\n
\nBy enrolling in Harassment in the Workplace - Compliance Training, you'll gain the necessary skills and tools to promote a culture of respect and dignity within your organization. Workplace harassment can have serious consequences for individuals and organizations, including negative impacts on employee morale, productivity, and reputation. With this training, you'll be equipped to recognize and prevent harassment, respond to complaints effectively, and ensure compliance with legal requirements.
\n
\nInvest in creating a respectful and inclusive work environment with Harassment in the Workplace - Compliance Training. Unlock the knowledge and skills needed to prevent and address workplace harassment, enabling organizations to foster a culture of respect, fairness, and equality. Take the first step towards building a workplace free from harassment and stay ahead in promoting a positive work environment.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/sexualharassmenttraining.jpg,Duration,1 Hrs 59 Min,Videos,6 Course Videos,Question,10 Test Questions
814,simple,awscloudp,AWS Certified Cloud Practitioner Course,1,"The AWS Certified Cloud Practitioner is an entry-level certification offered by Amazon Web Services (AWS). It is designed for individuals who have a basic understanding of the AWS Cloud and its core services. This certification validates a candidate's overall understanding of the AWS Cloud, including its security, compliance, and shared responsibility model.
\n
\nTo earn the AWS Certified Cloud Practitioner certification, candidates must pass a single exam that covers a wide range of topics, including cloud concepts, AWS services and their use cases, billing and pricing models, security and compliance, and AWS support services. The exam consists of 65 multiple-choice and multiple-response questions, and candidates have 90 minutes to complete it.
\n
\nThe AWS Certified Cloud Practitioner certification is an excellent starting point for individuals who are new to the cloud and want to learn more about AWS. It provides a solid foundation for more advanced certifications, such as the AWS Solutions Architect Associate or the AWS Developer Associate. Additionally, it can help individuals who work in non-technical roles, such as sales or marketing, to better understand the benefits of cloud computing and how it can help their organizations.
\n
\nOverall, the AWS Certified Cloud Practitioner certification is a valuable credential for anyone who wants to demonstrate their knowledge of the AWS Cloud. It is recognized by employers around the world and can help individuals advance their careers in the cloud computing industry.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/aws-certified-cloud-practitioner.jpg,Duration,17 Hours 17 Minutes,Videos,171 Course Videos,Question,102 Test Questions
815,simple,az900,AZ-900 Azure Fundamentals Certification Course,1,"AZ-900 Azure Fundamentals Certification is an entry-level certification that validates a candidate's understanding of cloud computing concepts and Microsoft Azure services. This certification is designed for individuals who want to start their career in cloud computing or want to learn more about Microsoft Azure. The certification exam covers various topics such as cloud concepts, core Azure services, Azure pricing and support, and security, privacy, compliance, and trust.
\n
\nThe certification exam consists of 40-60 multiple-choice questions that need to be completed within 85 minutes. The certification is valid for two years. To pass the exam, a candidate needs to score at least 700 out of 1000 points.
\n
\nAZ-900 Azure Fundamentals Certification is an excellent starting point for candidates who want to pursue other Azure certifications such as Azure Administrator, Azure Developer, or Azure Solutions Architect. It provides a fundamental understanding of cloud computing concepts and Azure services, which is essential for any career in cloud computing.
\n
\nOverall, AZ-900 Azure Fundamentals Certification is an excellent certification for individuals who want to start their career in cloud computing or want to learn more about Microsoft Azure. It provides a solid foundation of cloud computing concepts and Azure services, which can help candidates pursue other Azure certifications and advance their career in cloud computing.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/az_900.jpg,Duration,8 Hours 15 Minutes,Videos,48 Course Videos,Question,100 Test Questions
816,simple,sql-bigdata,Microsoft SQL - SQL Big Data,1,"Introducing Microsoft SQL - SQL Big Data, the comprehensive program designed to empower individuals and organizations with the skills and knowledge to harness the power of big data using Microsoft SQL technologies. If you're interested in extracting insights from large and complex data sets or looking to enhance your skills in managing big data, this training program is essential for your professional growth.
\n
\nMicrosoft SQL - SQL Big Data focuses on the core concepts and tasks involved in processing and analyzing big data using Microsoft SQL technologies. With this program, you'll gain expertise in tasks such as data ingestion, data processing, data integration, and data analysis. You'll also learn about SQL Server tools and features specifically designed for big data scenarios, such as PolyBase and Azure Data Lake.
\n
\nBy enrolling in Microsoft SQL - SQL Big Data, you'll unlock the knowledge and skills needed to manage and analyze big data effectively. Big data has become a critical asset for organizations across various industries, enabling them to make data-driven decisions and gain a competitive edge. With this training, you'll be equipped to work with large data volumes, perform complex queries and analytics, and derive valuable insights to drive business success.
\n
\nInvest in your professional growth and join the ranks of skilled big data professionals with Microsoft SQL - SQL Big Data. Unlock the power of big data using Microsoft SQL technologies, enabling organizations to process, analyze, and extract actionable insights from vast data sets. Take the first step towards a rewarding career in big data analytics and stay ahead in the era of data-driven decision-making.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/microsoft-sql-server-2019-big-data.jpg,Duration,7 Hours 6 Minutes,Videos,41 Course Videos,Question,75 Test Questions
817,simple,devopfun,DevOps Fundamentals,1,"Introducing DevOps Fundamentals, the comprehensive program designed to equip individuals and organizations with the skills and knowledge to implement and optimize DevOps practices. If you're interested in streamlining software development processes, improving collaboration between teams, and delivering high-quality software at a faster pace, this training program is essential for your professional growth.
\n
\nDevOps Fundamentals covers a wide range of topics essential for understanding and implementing DevOps practices. From understanding the core principles of DevOps to implementing continuous integration and deployment pipelines, this program provides a step-by-step learning journey. You'll learn about automation, infrastructure as code, continuous monitoring, and effective collaboration between development and operations teams.
\n
\nBy enrolling in DevOps Fundamentals, you'll gain the necessary skills and expertise to drive organizational agility and improve software delivery processes. DevOps has emerged as a leading approach to software development and delivery, enabling organizations to enhance efficiency, reduce time to market, and improve overall product quality. With this training, you'll be equipped to bridge the gap between development and operations, optimize processes, and foster a culture of collaboration and continuous improvement.
\n
\nInvest in your professional growth and join the ranks of skilled DevOps professionals with DevOps Fundamentals. Unlock the knowledge and skills needed to implement and optimize DevOps practices, enabling organizations to deliver software faster, more reliably, and with better quality. Take the first step towards a rewarding career in DevOps and stay ahead in the era of rapid software development and deployment.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/devops-fundamentals.jpg,Duration,2 Hours 45 Minutes,Videos,35 Course Videos,Question,20 Test Questions
818,simple,kuber,Kubernetes Online Course - Containerizing Applications in the Cloud,1,"Introducing the Kubernetes Online Course - Containerizing Applications in the Cloud, the comprehensive program designed to empower individuals and organizations with the skills and knowledge to leverage Kubernetes for containerizing applications and managing scalable cloud environments. If you're interested in harnessing the power of containerization and deploying applications in the cloud, this training course is essential for your professional growth.
\n
\nThe Kubernetes Online Course - Containerizing Applications in the Cloud covers everything you need to know to effectively containerize applications using Kubernetes. From understanding the fundamentals of containers and orchestration to deploying applications in cloud environments, this course provides a step-by-step learning journey. You'll learn how to package applications as containers, manage containerized applications with Kubernetes, and scale applications to meet demand.
\n
\nBy enrolling in the Kubernetes Online Course - Containerizing Applications in the Cloud, you'll gain the foundational knowledge and practical skills needed to deploy and manage applications in a cloud-native manner. Kubernetes has become the de facto standard for container orchestration, enabling organizations to achieve scalability, resilience, and efficient resource utilization. With this course, you'll be equipped to leverage Kubernetes to build and manage robust and scalable cloud environments.
\n
\nInvest in your professional growth and join the ranks of skilled cloud professionals with the Kubernetes Online Course - Containerizing Applications in the Cloud. Unlock the knowledge and skills needed to containerize applications, deploy them in the cloud, and manage them effectively using Kubernetes. Take the first step towards a rewarding career in cloud-native application development and stay ahead in the rapidly evolving cloud landscape.",,,taxable,0,https://wp.ituonline.com/wp-content/uploads/2023/05/kubernetes.jpg,Duration,1 Hour 55 Minutes,Videos,34 Course Videos,Question,20 Test Questions
